scaling_min 4.5
scaling_max 5.2
num_runs 100
num_evidence_var 3
max_iter 100
ev_prob_list mc_rt_list mc_me_list qinf_rt_list qinf_me_list
0.00011050149930221232 2.95056401 0.016499911015099178 9.69209904 0.041499911015099755
0.000804465019377508 0.393294593 6.110496650146846e-05 2.2741811399999996 6.11049665021346e-05
0.002628988887267526 0.14214539199999998 0.005098284345336435 1.28145894 9.828434533709629e-05
0.000666672107986612 0.513323958 6.35367830614797e-05 2.6538835200000004 6.353678306214583e-05
0.0067985737460220875 0.11172204100000001 0.043328524532513846 0.8252789400000001 0.008328524532514092
4.260698583067032e-05 8.906293874000001 0.024562796173112078 10.8513993 0.015437203826887985
0.000807901582296158 0.5917786509999999 0.005399020881043173 3.1941039000000004 0.010399020881043174
0.001577757027268702 0.762607811 0.016396354998049256 1.6892224800000002 0.048603645001951246
0.003363696091769936 0.180456496 0.03629998659625866 1.39708128 0.026299986596259206
1.2637379973984717e-05 49.704162972 0.01999690071169108 22.35668256 0.009996900711691181
1.1075674599187748e-05 39.883334411999996 3.1664967349576134e-10 27.171961560000003 3.1664967349576134e-10
0.00010925850712280264 6.6196065410000005 0.0450000003411431 7.1796994199999995 0.04999999965885715
3.1998519843879406e-06 196.93937971 0.00029955659947589197 43.61800296 0.0002995565994765581
0.007404282827014687 0.08883161099999999 0.020371163544524062 0.8241708000000001 0.0746288364554763
4.285753438632994e-05 8.9426799 0.002134978158569112 11.612681279999999 0.002134978158569778
6.702988291651156e-06 53.112175885 0.02969621148491397 26.881420320000004 0.02469621148491402
0.0007893096616020741 0.419121884 2.985280336131879e-05 2.8259247000000007 2.9852803361984925e-05
8.314612537494541e-06 39.539882163 0.004900020001214642 31.05817104 9.997999878597064e-05
8.950083575199729e-05 6.880271541 0.012178900732313924 8.65547376 0.08282109926768644
0.006509928170923173 0.151596664 0.019628734289770744 0.87898482 0.10462873428977104
0.0008169761947160914 0.555450357 0.0012262530922922954 2.8929501600000003 0.0012262530922929615
0.00012040309697772172 4.243331266999999 0.00039997673953710844 6.72511926 0.00039997673953710844
0.0014256212834904847 0.796859616 0.002434864598176878 2.2193770799999997 0.03743486459817713
0.0018537354034240203 0.612011179 3.177641352791749e-05 1.7489612400000003 3.1776413528583625e-05
7.23914464336418e-05 10.461664509 0.01166398292614268 8.041374000000001 0.02333601707385731
0.006628451541817891 0.083357057 0.013207760463299745 0.95489592 0.02679223953670029
4.1903701980427585e-05 9.039049553 0.00119953502855763 12.017007000000001 0.0011995350285582962
1.4453776630508002e-05 32.177510882 0.009999999480508226 19.890360000000005 5.194917204742744e-10
4.386011552348451e-05 8.206525814 0.007354940745133037 10.70044608 0.007354940745133037
0.00010362015005640663 4.6098802480000005 0.04500000372529034 8.54722692 0.010000003725290973
4.2279009800101826e-06 83.092600032 0.051208322553229935 33.844654559999995 0.043791677446770205
0.006444992834965913 0.181579361 0.009490289420625353 0.75984588 0.015509710579374556
1.214250250939104e-07 4135.903356078 0.00022193238057788278 308.55627 0.00022193238057854892
0.0006556659743082425 0.557134153 0.005399018890314298 3.00817824 0.009600981109686324
9.895013383208946e-07 331.88270611999997 9.998000425837095e-05 79.13364762 9.998000425903708e-05
2.4072953429954217e-06 187.18408728499998 0.004622829274501528 51.318141600000004 0.004622829274502194
0.003137851496680611 0.098472691 0.005011430034020159 1.51404552 0.010011430034020719
0.0017622765824833408 0.539926404 1.3038515822572094e-09 1.59344142 0.019999998696148387
0.0004686792931530271 2.2914055760000003 0.012206307698403474 4.05777696 0.09220630769840377
0.003864048778903477 0.09054390200000001 0.008655715621722293 1.10529276 0.028655715621722866
2.0000255190463452e-06 235.307129984 0.030506304591852065 53.17313664 0.019493695408148493
