scaling_min 4.5
scaling_max 5.2
num_runs 100
num_evidence_var 3
max_iter 100
ev_prob_list mc_rt_list mc_me_list qinf_rt_list qinf_me_list
0.0020700344001309792 0.276165198 0.00039995656336661023 1.6640891400000002 0.00039995656336661023
0.0035283438311317066 0.15122275200000002 5.271485654989583e-06 1.32764784 5.271485655655717e-06
0.0071415862206658815 0.142672372 0.010399960374290229 0.6827270400000001 0.009600039625710433
2.252167771802891e-05 39.580455752 0.010195349103746837 15.25628436 0.015195349103746897
0.005050854375759379 0.17387029799999998 0.004734291143482561 0.8724316200000001 0.009734291143483231
0.00032064930296261143 1.273348723 0.02377244849623178 4.0884252 0.031227551503768547
2.2521592353071996e-06 160.480938609 7.227062948089724e-09 47.44094064 0.00999999277293706
2.667455069086379e-05 15.746675036000001 0.0421473922430895 16.252220280000003 0.00785260775691099
5.27522518350493e-06 137.504336305 0.030000011920928937 30.19213092 0.06000001192092941
2.1423041265423134e-06 310.017394932 0.024999996274709613 51.14644638 0.0399999962747096
0.0006986033708510058 0.677427727 0.002806704829167228 2.68318356 0.017806704829167908
4.808528861843489e-05 5.2913240230000005 0.0 14.746784100000001 6.661338147750939e-16
0.00013856477739103705 4.881777956 0.012446714592237118 6.39377808 0.10255328540776315
2.473267337282674e-07 1851.23847186 0.001973059648985087 181.8370428 0.016973059648985767
0.0002029236502113714 2.0212109419999997 9.66571041538522e-07 6.58790712 9.665710422046558e-07
1.0528683390967073e-05 66.40963115699999 0.013355943420730099 23.50754628 0.03335594342073045
3.3614284194089206e-07 2030.156716227 0.00012481809179165637 111.77420784 0.005124818091792327
0.006212626364164306 0.146966054 0.002390359614020664 0.8650642800000001 0.0026096403859799944
0.007307562470825523 0.122571622 5.724794796879706e-06 0.669072 5.72479479754584e-06
4.662506271236918e-06 116.439434119 0.00016615800821251359 39.10249848 0.00016615800821317972
1.2270164498342998e-06 267.059839671 0.00016615800821251359 76.54543944 0.00016615800821317972
9.903384158260047e-05 7.689208418 0.0013538075558203744 8.582732459999999 0.058646192444179845
4.484784042994358e-06 158.304913172 0.001992928767053481 49.373621039999996 0.0019929287670541473
9.562939716456044e-05 5.131758885 0.0135198129994345 8.45675976 0.001480187000565479
0.0004152922480305938 1.168928715 7.036611740396381e-06 3.71648496 7.036611741062515e-06
5.642488932290665e-06 69.95434909800001 0.025000011920928933 29.01297624 0.06000001192092941
1.1337419299753787e-07 6417.608256354 0.00026892216281482195 231.57904734000002 0.0002689221628154881
0.008963850043164513 0.111338657 0.01481497634343714 0.5511703200000001 0.010185023656563597
1.4951085314012294e-06 121.803895799 0.000134225346508976 64.31203296 0.00013422534650964213
0.0008440356202557245 0.5476644589999999 0.00015063240028956315 2.3750984400000004 0.00015063240029022928
0.005671875739853881 0.14241067300000002 0.009192594494047301 0.91473348 0.004192594494047963
1.1364619216084855e-06 270.233831576 0.03999999403953569 68.11749912 0.08000000596046453
6.096566536343922e-07 453.724007071 0.01155355850517948 86.858169 0.0015535585051794799
6.447410173625318e-06 115.22770131600001 0.00020487682132974694 33.59955714 0.00020487682133041307
2.3386783370208203e-06 301.54360719 0.0007127383029260637 47.94700152 0.0007127383029267298
0.00825820330611317 0.10137441900000001 0.0001324037579270021 0.72669348 0.00013240375792766823
6.426292149227566e-05 4.991991689000001 0.0001251218297309009 9.845508240000001 0.00012512182973156705
0.00640935086960735 0.109513998 0.0016013160100603052 0.72160578 0.0016013160100609714
0.00039064280711569087 1.5265865120000002 0.00012611370620507767 3.72410328 0.0001261137062057438
8.599984116443928e-07 893.934823176 0.00020681347385353988 80.51994792 0.000206813473854206
2.6725105015107204e-07 1779.772366266 0.00958937528836179 158.54135279999997 0.005410624711638307
1.4824561114147519e-05 19.201158979 0.00020391894348659179 21.434751719999998 0.00020391894348725792
0.0003570606146483447 1.8842723510000001 0.0430281732516786 3.7241740800000005 0.0469718267483219
1.3055383757907494e-05 23.571132997 0.0001559051563562175 21.77623884 0.00015590515635688362
1.928916208582107e-07 3367.498214321 0.00012787211478426652 159.96062922 0.00012787211478493266
5.5193257902152095e-06 151.981405739 0.0001302649487437968 30.14267994 0.00013026494874446293
3.930501821695907e-06 206.429986272 0.01746408654933064 35.53972272 0.012535913450670066
5.9015946514567716e-06 179.522632856 0.012464468830690939 29.283559559999997 0.02253553116930962
0.00961430386096149 0.07796215599999999 0.018806470122510077 0.5609547600000001 0.043806470122510155
0.000451854708845757 0.6843052780000001 0.00012661755451470746 3.11974428 0.0001266175545153736
4.271995974602373e-06 221.725488266 0.0001266118543616912 45.328391579999995 0.00012661185436235733
